4022,"寻找次新股中十倍大牛股 揭秘大黑马神奇规律【IPO发审会断档1个月即将开审】证监会正进行创业板发审委例行换届工作，在委员结构和来源方面作了调整。IPO发审会在断档一个月后即将开审。证监会7月25日发布公告称，主板发审委将于7月30日召开2014年第109次发审会，审核华懋(厦门)新材料科技股份有限公司的首发申请。根据证监会发布的公告，前一次发审会审核IPO企业的时间是6月27日。当天，发审委审核了四家公司的首发申请。但是，随后的近一个月时间里，发审委都没有公布最新的IPO企业上会信息，出现断档局面。这一状态一直持续到7月25日。此前，证监会新闻发言人张晓军曾对后续的发审节奏问题做出过表态。他说，今年内，主板(包括中小板)发审会、创业板发审会每周分别各召开一次，每次会议大致安排2家左右企业。与此同时，根据证监会昨日公布的数据，截止到7月24日，处于IPO正常审核状态的企业为45家，其中，上交所15家，深交所中小板6家，创业板24家。这一数据较此前一周增加了5家。同时，中止审查企业为580家，较此前一周减少5家。其中，上交所260家，深交所中小板123家，创业板197家。值得关注的是，创业板发审委将迎来换届。张晓军25日介绍，中国证监会第五届创业板发行审核委员会即将任期届满，为保证发行审核工作正常进行，证监会正在进行创业板发审委例行换届工作。依照相关规定，就各单位推荐的委员候选人向社会公示。公示期限为7天，从7月26日8:30起至8月2日17:00止。“为落实新股发行体制改革的相关要求，本次创业板发审委换届在委员结构和来源方面作了调整。”张晓军介绍。“换届后，创业板发审委委员的代表性和专业领域更加广泛，有利于促进新股发行体制改革的顺利推进。”张晓军说。此外，根据安排，证监会将对IPO企业，在上发审会前对发行人信息披露质量进行抽查。目前，已经有3家企业被抽中。【抓住次新股暴跌反转机会】股市的任何股票都有自己稳定的价格波动范围，在大幅下跌脱离价格波动的中轴线后，将会产生一个强有力的反向弹升，回归中轴线上方，甚至是创出历史新高。新股也不例外，新股在上市之初由于受到各种各样的因素影响，股价会剧烈波动，尤其是在直线飙升大幅翻倍的情况下，原始中签获利盘的蜂拥而出的抛压，极为容易使得股价大跌，再加上股市的新股连续密集集中发行申购抽资夹击，已经上市的新股股价很容易暴跌到非理性的价位水平，从高估变成合理，抑或是低估的价位水平。但是此时众多投资者仍然认为股价没有下跌到位不敢买进，大批新股沉沦成为无人关注的冷门股。而在一些聪明的价值投资者的关注下，冷门新股稳步从外部不断涌进买盘逐步推高股价，最终在公司发布公告高送转以及业绩高增长等利好信息的强力刺激下，股价暴涨翻倍，成为脱颖而出的翻倍黑马，这也算是一种另类的挖掘暴涨黑马的方法，有些具有高度调研分析能力的大型机构主力能够通过研究新股公司的已公开基本面信息提前发现这种黑马，并且预先在股价触及低价区域时逐步买进，普通投资者则可以做一个集合观察者，将这种具有未来反转暴涨潜力的新股黑马做一个归纳总结的自选股备选，时时在每天行情和价格波动中搜索观察，并且及时的加以组合买进，以等待股价进一步的大幅攀升，获取暴涨收益。一批又一批新股集中上市，不同行业的新股股价，不问业绩定位，只跟流通盘大小互为比较，新股上市的顶峰股价不会便宜，只会越来越贵，直到没有人敢买进和暴跌套牢买进者，下一批新股上市继续周而复始上演暴涨暴跌的悲剧。被杀跌打压的老新股股价暴跌，这就为新一轮新股暴涨提供了在低位买进的大好时机，关键是投资者如何采取什么样的优选策略买进一揽子组合新股，集合为我们提供了一种板块优选的包围选股方法。具体做法是从已经上市的新股板块当中挑选三种股市长盛不衰行业的新股做备选自选股，然后再从中挑选股价较低的新股做组合优选买进。股市经历24年长期运行，已经有几种行业的股票成长为10年涨10倍、20倍的大牛股，其中最佳行业分别是医药股、高科技新产业网络信息股、大消费生活必需品行业三个板块。只要新股集群当中具有这三种行业属性的股票均可列为备选股，每日观察股价等待暴跌时、加以组合买进。需要注意的是，投资者在决定买进某行业的新股时，要将这一行业板块的所有新股业绩和流通盘以及未来发展高增长前景做逐一比较。普通投资者懒得去考虑这么多因素，不管是白猫黑猫统统一把抓组合买进，按照行业板块股价高低全部买进。在将这一行业板块新股全部买进之后，当某新股突然爆发惊人暴涨时，投资者可以立即将其它新股卖出，集中资金大规模重仓买进这只暴涨新股。集合论选股的好处是快速缩小黑马包围圈，并且继续在包围圈内连续累计涨幅排名中将主力行为细微变化放大，有主力资金大笔买进的新股，其连续累计涨幅是比其它同行业的新股大。通过统计观察这种细微变化，迅速将没有暴涨潜力的股票卖出，集中资金买进最佳新股。下一轮新股的暴跌中，一定会有新的新股成为暴涨黑马，只不过它仍然产生于股市长盛不衰、被划定的三个行业当中。按照这个包围圈去筛选，肯定还会有暴涨黑马等待被发现。唯一需要的就是耐心等待。在中报和年报发布的密集公告时间段，新股中业绩高增长和高送转暴涨黑马会频密爆发，投资者特别需要注意，低价新股、小盘新股中将会产生暴涨黑马，在组合买进时需要考虑这个因素。历史上涨幅最大的黑马当中低价小盘的新股也是一股强大的力量，在组合买进的同时不要忘了它们的存在。【次新股后市走势如何?】今年以来上市的58只次新股中，6股累计涨幅超100%其中18家公司预计中报业绩同比下滑，占比逾三成在次新股股价疯涨的背后，今年业绩变脸的情况似乎更为明显。统计显示，今年以来上市的58家公司中，超三成次新股中报预计同比下滑。值得一提的是，在业绩变脸重压下，多家次新股已停牌筹划重组事宜。在当前“打新”与“炒新”火热背景下，次新股后市走势如何?三成次新股业绩下滑6月底以来陆续上市的10只新股遭遇了疯狂“炒新”，也助推了次新股的一波涨停潮。截至昨日，今年以来上市的58只次新股中，众信旅游、莎普爱思、金轮股份、易事特、联明股份和飞天诚信6股累计涨幅超100%，众信旅游以168.33%的涨幅领先。然而，与疯狂的股价形成鲜明对比的是，今年以来上市的次新股业绩却频频“变脸”。数据显示，年初上市的58只次新股中不乏业绩“变脸者”，龙大肉食、今世缘、登云股份等18家公司预计中报业绩同比下滑，占比逾三成。其中，绿盟科技、安控科技、东方通和牧原股份更是首次出现亏损。具体来看，安控科技上年净利润预计亏损1300万元左右，净利预降幅高达520%;业绩向上修正后的牧原股份仍然亏损8000万元至8600万元，净利预降285.24%，延续一季度的大幅下滑态势。此外，在本月刚获得发行批文的12只新股中，7家公司去年的业绩出现了同比下滑，降幅从1.4%至34%不等，也因此被市场冠以“史上最差新股”的称号。多家公司停牌筹划重组面对业绩下滑的窘境，不少次新股选择重组“突围”。截至昨日收盘，众信旅游、金一文化、麦趣尔、绿盟科技、东方通、安控科技及楚天科技8只次新股全部处于停牌状态。此前一周，全通教育因与标的公司未谈拢宣布终止筹划股权收购事项。值得一提的是，上述8只次新股中，除了众信旅游和楚天科技，其余均亏损或业绩大幅下降。近日，证监会修订的《上市公司收购管理办法》、《上市公司重大资产重组管理办法》等政策红利助推了并购重组浪潮。业内人士表示，次新股纷纷搭上“重组”列车，也说明并购转型、重组逻辑已成为市场共识，若能实现协同效应并购重组股将获市场青睐。对于次新股纷纷筹划重组，光大证券投资顾问周明表示，一方面与次新股募集资金充裕，并购拓展有天然优势;另一方面很多排队企业急于“借壳”上市，也使得业绩不佳的次新股并购重组的动力更强。但由于证监会明确不允许创业板借壳上市，因而更多是通过收购资产等渠道来实现外延式扩张。“部分传统主业增长乏力或业绩下滑的次新股通过重组转型升级、实现产业链的整合等，给企业带来协同效应，从而受到市场追捧。”华龙证券投资顾问牛阳则表示，但也不排除部分公司借市场热点炒作提升股价，投资者要看清重组背后的真实意图。建议后市关注个股成长性光大证券投资顾问周明表示，部分次新股前期已经经历较大幅度增长，估值较高;近期中小板、创业板指数均在回调，资金从成长股往低估值蓝筹转移，加上成长股中期业绩低于预期，次新股后市将延续分化态势。对于后市操作策略，周明表示，次新股尤其是即将上市的新股不建议追高，最好等估值回归之后再做考虑。同时，规避业绩下滑的周期性行业个股，重点关注业绩增长稳定的新兴科技类个股。华龙证券投资顾问牛阳认为，“新股炒作热情降低之后，要回归个股基本面的判断。从所处行业、行业地位以及未来行业发展前景等多方面综合考虑。”牛阳建议，关注经济转型过程中获国家大力扶持的新能源、汽车、新材料、医药板块、环保军工等行业的次新股。此外，是否有资产并购、资产注入等题材概念也值得重点关注。 来源: 一财金网综合沪市主板百年难遇的小盘高成长绩优莎普爱思不到23倍市盈率袖珍小盘高成长绩优莎普爱思，主板沪市百年难遇的小盘高成长绩优漂亮莎普爱思#近期在上海主板发行上市的袖珍小盘高成长绩优新股603168莎普爱思，流通股本仅0.16亿股，总股本仅0.65亿股。莎普爱思今年第一季度取得了高达3304万元的极高额净利润，相较去年同期高速成长达44.72%，今年全年有望取得20000万元以上的生产经营极高额净利润，除以其仅仅只有0.63亿总股本，每股收益或高达3.16元以上。莎普爱思目前股价不到70元，除以其每股收益，其市盈率估值仅仅只有不到23倍。考虑到眼药的市场空间和其高速度发展成长前景在十几亿人口的大中国巨大无比，莎普爱思必然能成就成一只中国股市开市以来上海主板里的最为罕见的最有投资价值的未来的飞天“茅台”式样的超级漂亮小盘高成长绩优领袖股假如在创业板上市，假如中报10转10做成沪深第一高价股假如在创业板上市，假如中报10转10假如未来的飞天“茅台”.做成沪深第一高价股，省去现在CCTV的广告费6000多万.（提高业绩1元）老龄化进程带动眼科用药需求快速增长随着我国人民生活水平的提高，老龄化进程的发展，患者健康意识的提升以及零售药店的迅猛发展，2006年~2012年，我国白内障滴眼液市场规模年均复合增长率达到28.11%，高于整个眼科用药市场16.08%的增长速度。2010年、2011年与2012年分别比上年同期增长43.57% 、46.94%与43.83%，2012年白内障滴眼液市场规模达到9.68亿元。未来中国人口老龄化将加速发展，到2040年，我国60岁及以上人口占比将达到28%左右，老龄化比例将在2008年的基础上增加一倍。我国白内障药物具有较大的发展空间。眼睛是心灵的窗户，拥有一双明亮的眼睛是每个人都梦想。然而在电视、电脑和手机充斥的今天，每10个年青人中，8个人视力就有不同的问题。中老年人本身就免疫力低下，在电视、电脑和手机普及的背景下，眼睛健康面临更加严峻的问题。失去了明亮的眼睛人们就等于失去了世界最美好的一切，眼睛保健将是未来长时间的朝阳产业。以前，我们觉得吃喝是最重要的，造就了今天举世瞩目的贵州茅台超；今后，我们将更加关注健康，莎普爱思必将成为未来的超级牛股! 以前，我们的医疗认为保住生命是最重要的，造就了举世瞩目云南白药；今后，我们认为如果你看不到世界，活着比死了还难受。去年业绩1.59目前市盈率35倍！一季报业绩增长44.75%！如果全年业绩能增长30%左右那么市盈率就下降到35倍左右！目前总市值47.36亿位于两市141只上市医药股第84位，总市值在30亿以下的医药股达23只，平均净利润不足5000万元，部分为亏损，最大市值云南白药520亿，第二名475亿恒瑞医药，天士力395亿上海莱士385亿复星医药350亿康美药业308亿，200亿~300亿市值有白云山、同仁堂、东阿阿胶、海思科。100~200亿市值有33只个股，80亿以上个股达53只！总股本看20亿以上股本2家，复星医药、康美药业。10亿以上股本16家，8亿以上股本25家，5亿以上股本56家，3亿以上股本93家，2亿以上股本116家，2亿以下股本仅25家，其中总股本低于1.5亿股有11家，仅有3家总股本低于1亿股。其中国农科技0.839766亿股，博雅生物0.758亿股（属创业板），莎普爱思0.6535亿股（最小股本的医药股）！行业属性较为独特，相关个股爱尔眼科156亿元，目前市盈率46倍！综合分析该股下跌空间有限，能有多大潜力就看公司业绩成长情况，根据募资情况看募投项目一旦完全实现利润业绩有望冲击4元！凡是毛利率95%以上的股都是大牛股  历史上 国外英国德国等等。。。 眼药水比肿瘤药的毛利率都要高， 能够滴进到人类眼睛的东西不多行业好、总市值小，市盈率低。且是上海股，这点很重要啊，近几年上海新股都没被暴炒过，风水轮流转管理者特意安排来上海杠大旗，以新代旧激活人气，你懂的！下周4史上最差的新股上市，沙谱最优质的错杀新股，新股中业绩高增长和高送转暴涨黑马会频密爆发股市经历24年长期运行，已经有几种行业的股票成长为10年涨10倍、20倍的大牛股，其中最佳行业分别是医药股、高科技新产业网络信息股、大消费生活必需品行业三个板块和沙普艾斯在医药板块里最有可比性的，没有比沙普流通盘还小的医药股，也就是仅能找到的，流通盘比沙普还大点的小盘医药股对照如下：流通股数市盈率 300363博腾股份 2725万股 75.6 倍 300254仟源制药 3380万股 103.7 倍 300357我武生物 4040万股 94.0 倍 002644佛慈制药 4774万股 133.3 倍 002107沃华医药 7511万股 207.6 倍 6031678沙普艾斯 1633万股 60.0 倍（按60倍如此低估情况下 值多少钱？）下面算算沙普从流通盘 到市盈率 和整个医药里最小的医药股比最终价值应该为多少钱：以60倍市盈率计算：计算结果 ：沙普在122元时，市盈率为60倍正常由于沙普艾斯比他们流通盘小一半，再加上是次新股，上面没有套牢盘，在市盈率上应该给予更高一点的溢价，如果即使不按多出的溢价算，只按100倍市盈率算，沙普的目标价是 203 元。结论：沙普艾斯比照所处医药板块其它小盘股，稍被低估的价格是 ： 122元---203元眼光短浅是做不成大事的，要守住生命中的“沉香”。庄家每一次上下清洗，都能让赚了几根毛的小散洗出去，股吧里一些人则是涨时喊多，上下清洗则喊空。作为一个散户，在分析、研究、资讯、资金上都不是庄家的对手，但庄家哪怕穿有铁布衫，一样有不为人知的穴，庄家最怕什么呢？我说出来的答案一定会让你感到可笑———‘庄家最怕你不看他’！因为庄家深知你的贪婪与恐惧，庄家的阴谋通过操盘手传递给你，他让盘口别有洞天风起云涌，他让k线图青面獠牙天花乱坠，只要你睁开眼睛看，你就会患得患失，你就会神魂颠倒，你就会惶惶不可终日……庄家就这样征服了你，因为他把这个交易市场当作戏院，将自己看成是卖座的大明星，而你心甘情愿做个忠实的观众，他就没天没地尽情表演。当你不看他的时候，当他没有观众的时候，当他对牛弹琴的时候，他真的好怕，因为他的钱是‘贷款’，他要付操盘手的工资，面对一个；不看，不闻，不问，不急的人，面对一个；无知，无欲，无畏，无惧的人，他的一切表演都是徒劳的，这就是庄家的穴，这样的股min就是庄家永远不可战胜的散户。记住；眼光短浅是做不成大事的。守住生命中的“沉香” 有一位富翁，垂垂老矣。他把儿子叫到跟前，向儿子讲述了自己如何白手起家的故事，希望儿子也能奋发图强，靠自己的努力打出一番天下来。儿子听了很感动，决定独自一人去寻找宝物。他跋山涉水历尽艰辛，最后在热带雨林找到一种树木，这种树能散放一种无比的香气，放在水里不是像别的树一样浮在水面而是沉到水底。他心想这一定是价值连城的宝物！就满怀信心地把香木运到市场去卖，可是却无人问津，为此他深感苦恼。当看到隔壁摊位上的木炭总是很快就能卖光时，他一开始还能坚守自己的判断，但时间最终让他改变了自己的想法，他决定将香木变成木炭来卖。第二天，他果然就把香木烧成木炭，结果很快被一抢而空，这个结果令他十分高兴，就迫不及待地跑回家告诉他的父亲，但父亲听了他的话，却不由得老泪纵横。原来，青年烧成木炭的香木，正是这个世界上最珍贵的树木――沉香，只要切下一块磨成粉屑，价值就超过了一车的木炭。读罢这则故事，我不由想到上初中时，老师常教导我们，做人最怕的不是贫穷，而是没有主心骨，经不住外在的诱惑，最终随波逐流，放弃自己一直坚守的最宝贵的东西。世人常犯的错误就是不能坚守自己，而总是喜欢和别人比较。印对卉学大师奥修说：玫瑰就是玫瑰，莲花就是莲花，只要去看，不要比较。一味的比较最容易动摇我们的心志，改变我们的初衷。而比较的结果，使人不是自卑，就是自傲，总之是流于平庸。其实，每一个人都有一段“沉香”，但往往不懂得它的珍贵，反而对别人的木炭羡慕不已，最终的结果只能是利令智昏、本末倒置，让蝇头小利蒙蔽了自己智慧的双眼。当年的广晟有色（600259）股价从10多元涨到101元那一波波澜壮阔的大行情.,对牛股的炒作令人难以忘掉！朋友们珍惜这千载难逢的机会吧，不到23倍市盈率袖珍小盘高成长绩优莎普爱思，主板沪市百年难遇的小盘高成长绩优漂亮莎普爱思 122元---203元不是梦，但愿看见此贴的能清晰一点，不要骑牛找熊。",寻找次新股中十倍大牛股 揭秘大黑马神奇规律,None,登云股份,2
4023,山东黄金600547强势启动，抄底价高业绩大赚,冒死送信,None,动力源,1
4028,为什么我割了就涨起来了，晕了,为什么我割了就涨起来了，晕了,None,凯撒股份,2
4029,浪费老子时间,这庄好弱啊，看他拉我都费劲,None,动力源,0
4031,结果谁都未知连任都不敢保证，但最起码任应该努力啊我连公司现在努力都看不到有点失望。只看到我们有部分散户倒是很努力的再做。,不要听信任何谣言结局,None,退市长油,0
4034,第一次发帖。。。折腾够了，很累，对这只股，这公司，信心尽失。从此后，即使你涨到天价，前景无比美好，我也不后悔今天的离开。。。只想解脱。,第一次发帖。。。折腾够了，很累，对这只股，这公司，信心尽失。从此后，即使你涨到天,None,瑞茂通,0
4037,大涨,红豆是龙头,None,红豆股份,1
4038,辛苦了,压住，我很快会过来,None,国机汽车,1
4039,大家请注意坐稳了开始卫星上天了,大家请注意坐稳了开始卫星上天了,None,红豆股份,1
4041,1：30华胜发力！,1：30华胜发力！,None,华胜天成,1
4043,山东黄金600547强势启动，抄底价高业绩大赚,凌天机密,None,招商银行,1
4044,石油加工业增长1.2倍上半年全国规模以上工业企业利润总额增11.4%2014年07月27日 11:21  中国新闻网http://finance.sina.com.cn/china/hgjj/20140727/112119830116.shtml1-6月份，在41个工业大类行业中，35个行业利润总额同比增长，1个行业持平，5个行业下降。主要行业利润增长情况：农副食品加工业利润总额同比增长4.8%，纺织业增长10%，** 石油加工、炼焦和核燃料加工业增长1.2倍，化学原料和化学制品制造业增长10.4%，非金属矿物制品业增长19.3%，黑色金属冶炼和压延加工业增长17.1%，有色金属冶炼和压延加工业增长6.1%，通用设备制造业增长13.5%，专用设备制造业增长3.8%，汽车制造业增长29.1%，电气机械和器材制造业增长25.3%计算机、通信和其他电子设备制造业增长24.1%，电力、热力生产和供应业增长24.1%，煤炭开采和洗选业下降43.9%，石油和天然气开采业下降2.3%。价值投资 上海石化 600688,石油加工业增长1.2倍,None,山西焦化,2
4045,"6000036股价涨了吗,2002年一碗面能买2014年3碗,2002年600036一股能在买2014年买多少股600036,一股不到",6000036股价涨了吗,None,招商银行,2
4046,狗庄大中单在逃,狗庄大中单在逃,None,北方创业,0
4047,平高开始中级调整了,平高开始中级调整了,None,平高电气,0
4048,奇葩一朵,今天还下跌的股票那真是奇葩！,None,山东药玻,1
4050,黑庄，鉴定完毕,黑庄，鉴定完毕,None,山东药玻,1
4051,我靠,大盘都比这个傻逼股强 草,None,天通股份,0
4052,逆潮流而动，自作聪明，必将自尝苦果！,友情提醒伟星新材主力：,None,伟星新材,0
4053,没有土地可卖了，地方政府将来只能靠股权度日了！所以国企股票必须拉升！市值必须膨胀！没的说，1w点！砸锅卖铁买票啊！！,第二轮股改开始，这次能否突破1万点！！？,None,华润双鹤,1
4054,拉高出货的迹象很明显,拉高出货的迹象很明显,None,全柴动力,0
4056,持有时代新材，会错过一轮赚钱的好机会，耽误时间！,持有时代新材，会错过一轮赚钱的好机会，耽误时间！,None,时代新材,0
4057,自从公布与腾讯合作后苏宁云商大涨，而金证却大跌，这是为什么？,自从公布与腾讯合作后苏宁云商大涨，而金证却大跌，这是为什么？,None,金证股份,2
4058,中电环保300172，污水处理，矿产煤气化等概念发改委表示，日前正在酝酿和修改相关政策，大力支持环保产业。据了解，目前环保部正在起草《关于做好政府购买环境公共服务的指导意见》，国家发改委也在加快制定有关第三方治理及相关环保产业政策的修改。发改委环资司副司长马荣表示：“继续加大环保产业发展支持力度，加快改革进程，完善财税，金融，投资等相关政策的支持，第一批改革措施，今年内就会发布。”截至目前，我国环保产业从业机构约有2.4万家，年营业收入约为3万亿元。按照国务院的部署，到2015年，全国节能环保产业的产值要达到4.5万亿美元，产值增速要保持在15%以上。A股市场中环保概念股：东江环保、中国天楹、天壕节能、中电环保、碧水源、国电清新等。(同花顺财经原创中心),中电环保300172，污水处理,None,中原环保,1
4059,看到大盘疯涨，券商与有色高歌猛进，有没有感觉到持有时代新材待涨太傻？我上周五收盘前一分钟出来了，买进云南铜业五百手，今那个高兴啊！,看到大盘疯涨，券商与有色高歌猛进，有没有感觉到持有时代新材待涨太傻？我上周五收盘,None,时代新材,1
4060,红尘白浪两茫茫，忍辱柔和是妙方，到处随缘延岁月，终身安分度时,近期走势的一些拙见,None,华宏科技,2
4061,空方的末日挣扎即将土崩瓦解!哈高科各种概念题材爆发!!,空方5.07-5.10的防线很快就要土崩瓦解了!,None,哈高科,1
4063,出货,出货，出货，二十多万股压下来了，是好时机出货,None,哈高科,0
4065,"看这几天大盘这么好!哈高科却是经常1000手,500手的砸!很多散户都怕了!但如果真是要出货,为什么不拉高了再出????","如果要出货,为什么不拉高了再出?",None,哈高科,1
4066,高送转股票的底气在于企业的业绩能否高增长。主力庄家的底气也在此。且看明中报如何。,底气在中报,None,云意电气,1
4067,中亏,不看广告看疗效，不涨就是垃圾。,None,哈高科,0
4070,现在中央一直强调企业转型，三毛派神，多年来象一具僵尸一样，甘肃政府没有好好利用这个平台，转型盘活资产，创造财富。,现在中央一直强调企业转型，三毛派神，多年来象一具僵尸一样，甘肃政府没有好好利用这,None,*ST派神,0
4071,抛盘如雨！,抛盘如雨！,None,全柴动力,0
4072,端個板凳看跳水,端個板凳看跳水[大笑],None,中房地产,0
4073,不相信试试看,5.5元买的，我要套你们不相信试试看,None,好当家,1
4074,"看好没有买,后悔!!","后悔!看好没有买,后悔!!后悔!!",None,金河生物,1
4075,,宝钛之宝刀、宝剑明日小幅度调整，最迟周四继续拔高冲顶行情！,None,宝钛股份,1
4077,的,7.4很难突破,None,三元股份,0
4078,..,这就是小盘股，盘面鸡飞狗跳。主力永远是爷,None,喜临门,2
4079,酝酿 来吧 医药,医药也是一大堆的好股,None,三元股份,1
4081,买啦 朋友们,三元股份 10元以下 都是送礼,None,三元股份,1
4082,上周五买进600618，成本7.95.买进600792，成本9.5.,上周五买进600618，成本7.95.买进600792，成本9.5.,None,氯碱化工,2
4083,呵呵,要大涨的节奏啊,None,山东钢铁,1
4085,上周在沪港通利好刺激下，大盘强势四连阳，一举突破年线。本周，更是有十万亿级别利好赶到，这瞬间引爆A股，周一两市股指高开后便大幅飙升，直接冲破2150点重压力位，且量能仅上午便超过千亿水平，这直接掀起蓝筹股汹涌澎湃的高潮。据媒体统计可入市资金：基本养老保险基金3.1万亿元、住房公积金余额3.2万亿、社会保障基金1.2万亿、公共维修基金1万多亿、企业年金6300多亿、此外还有1.5万亿元险资可以入市，合计超过10万亿元之巨。如此巨额场外资金整装待发，A股自然风生水起，直捣空头老巢。不过，这些巨额资金大多关系到国计民生，因此若进入股市的话，青睐的不可能是早已鸡犬升天的题材股，也不可能是估值高企的创业板，而更有可能是处于估值洼地、股息率较高的大盘权重股。这也是近期小盘股频频跑输大盘的一大内在原因，所以我们也因顺应市场这一趋势，对主板蓝筹股进行适当调仓换股。资金都亲睐权重股，这让不少投资者赚了指数不赚钱甚至还亏钱，如此行情也是投资者最难受的。那应如何选股，才能避免这种窘况呢？好股互动认为，可从以下三大角度来扑捉暴涨龙头。第一政策大力扶持角度，由于A股市场是个政策市，有政策扶持的股票自然香饽饽。如新一轮国企改革开始实行，今日金融类个股便大幅拉升，引领股指。第二主力深度介入角度，有增量资金入场个股无疑能掀起主升浪。如罗平锌电，6月20日开始的连续涨停，便说明了其有主力深度介入，而连续大涨后该股并没有随着大跌，说明主力没有出货，此后经过近一月的盘整，该股再次腾飞，让持股投资者获得更大受益。第三产业资本积极运作角度。在A股市场中的个股，但凡有产业资本减持，其大股东都有做市值的需求。如长江证券，前期实行10送10的高送配，说明产业资本运作已蠢蠢欲动了，而近期该股大涨后，海欣集团便开始大幅减持近2800万股，顺利掩护了产业资本减持。,十万亿级别利好怒掀高潮 三角度扑捉暴涨龙头,None,格力地产,1
4086,今天收盘收在3.93元,28日收盘价,None,江山化工,2
4088,大家能否同时撤单打开涨停板,放点水吧！,None,新华龙,2
4089,268就像得了猪瘟一样,大盘这几天可是涨了100多点了啊,None,国电南自,0
4090,新庄真毒，,涨停吸货,None,新华龙,2
4093,要涨停 就靠,明日冲击10。63元！,None,风神股份,1
4094,耐心等待吧,到目前为止一股未卖，感觉主力还有更大作为的样子,None,龙大肉食,1
4095,铜峰电子高管：臭不要脸！,铜峰电子高管：臭不要脸！,None,铜峰电子,2
4096,,大家快换股吧，大盘放量上攻，A浪第一波可能剑指2450点,None,日上集团,1
4099,大盘大涨，居然会跌，最可怕的事情会否发生？,最可怕的事情会否发生？,None,宇通客车,0
4100,股票已经高高的了,股票已经高高的了,None,江中药业,0
4101,发射,发射,None,澄星股份,1
4102,这股市着呢难挣钱,看样子涨不上去了,None,江中药业,0
4103,中报业绩增长50左右，这是天津的朋友告诉俺们的，你们信不？！,中报业绩增长50左右，这是天津的朋友告诉俺们的，你们信不？！,None,海泰发展,1
4104,直逼7.99元,直逼7.99元,None,红阳能源,1
4105,抛了这股一身轻松，郁闷大盘涨那么多，他不涨,抛了这股一身轻松，郁闷大盘涨那么多，他不涨,None,海泰发展,2
4106,要吃货请吃下去，而不是挂在那吓人，挂5.70元以下的卖单他们全家归西，我的咒语会让他们今年实现,挂5.66元以下的卖单他们全家归西,None,三力士,1
4107,力荐一文：东财80后主妇年4万增长百万曝光  希望对大家有帮助。,股市玩转一生，要么生，要么死。,None,鼎立B股,2
4110,运气就这么好，就买了你！,走势这么奇怪的股票看来中邪了,None,天广消防,1
4113,你们不崩溃，调整不结束，目标8.5！,既然是调整，必须让你们崩溃！,None,合兴包装,0
4115,明日攻城,明日攻城,None,威海广泰,1
4118,业绩严重超预期短线至少补两个涨停板，太便宜了，积极买进优质筹码。,业绩严重超预期短线至少补两个涨停板，太便宜了，积极买进优质筹码。,None,博彦科技,1
4119,干嘛和而泰涨就缩量，跌就放量，是庄家放量出仓吗,干嘛和而泰涨就缩量，跌就放量，是庄家放量出仓吗,None,和而泰,2
4120,"清仓吧兄弟们,大盘这么涨守着林小姐这只烂股不划算呀你们是什么建议?","清仓吧兄弟们,大盘这么涨守着林小姐这只烂股不划算呀你们是什么建议?",None,中房股份,0
4121,奥你妈庄家,还不动，我割了。,None,亿利达,0
4123,,章源钨业：后期操作需注意的？,None,章源钨业,2
4124,明日回补14.35元缺口毫无疑问，逢高毫不犹豫卖给诱多的庄家，机不可失。,明日回补14.35元缺口毫无疑问，逢高毫不犹豫卖给诱多的庄家，机不可失。,None,顺鑫农业,2
4127,haofanbuji好饭不怕晚！,后发制人!,None,亿阳信通,1
4129,。。。,敢涨停吗？,None,中原环保,1
4130,此股不活跃，没戏，走了。,此股不活跃，没戏，走了。,None,实益达,0
4131,抢进,300172 中电环保相同污水处理概念,None,中原环保,1
4132,稳健的投资者买这个B股吧,稳健的投资者买这个B股吧,None,中兴商业,1
4135,落后许多，俺8.45元有成本，怎 办？,大盘这么厉害，B股,None,栋梁新材,1
4138,已经出仓，感觉良好，娃哈哈，看着这个温股最舒服了,已经出仓，感觉良好，娃哈哈，看着这个温股最舒服了,None,日发精机,0
4139,买买买,营业大厅紧急备战：明天大涨，机会就只有一次，能涨停就继续涨停,None,广宇集团,1
4140,开启,上功，启动机械时代到来,None,天桥起重,1
4141,太能扯了,呵呵，晚上公告东诚药业利好消息收购中石油！,None,东诚药业,0
4142,真难心追不上了,真难心追不上了,None,江中药业,0
