2019,煞笔,跌吧个煞笔，老子一早卖了，你能给我怎么的,None,澳洋科技,0
2020,普洛真要变成垃圾了。,普洛真要变成垃圾了。,None,普洛药业,0
2021,题材在哪？想象空间？故事在哪里？...庄家又阳萎缩，怎么可能成为超级大黑马？！,怎么可能成为超级大黑马？！,股东,大连三垒,0
2022,我被普罗的利好骗了吗？一直想进大有，不过坏消息太多可人家今天就长了6%。普洛你可别坑啊。,利不利好无所谓，庄家做主才重要。,None,普洛药业,2
2023,主力都在换权重股,主力都在换权重股,None,天广消防,0
2024,今天会到5：30元左右,今天会到5：30元左右,None,宗申动力,1
2025,剑指2400点位  看大盘如此火爆  定有原因 啊,剑指2400点,股东,南岭民爆,1
2026,这个股票是前面题材股票普涨它跌，现在蓝筹股票暴涨它还是不上涨，这到底是什么股票？,哈哈，前面没走的朋友现在后悔了吧？,None,宗申动力,1
2027,等着看吧,中国医药就一笑话,None,中国医药,0
2028,屁大点事，磨了几年了，居然还要停牌这么久。有何脸面去拿什么投资者关系奖项？要是真让投资者 投票 ，估计屁也拿不到吧！！,没脸没皮的电建,None,中国电建,0
2029,300314在创业板里涨得属于差的，为什么主力不拉、死股,300314在创业板里涨得属于差的，为什么主力不拉、死股,None,戴维医疗,0
2030,散户就是逗比,散户就是逗比,None,长园集团,2
2031,等着瞧吧,上午卖了的、下午回悔死，收盘涨停,None,云意电气,1
2032,彻底没戏,大盘都涨这样了，大控还跌！11,None,大连控股,0
2033,大盘涨得太眼馋了，我准备一会儿卖呀，换券商股，这个股残废了。大家再见。,大盘涨得太眼馋了，我准备一会儿卖呀，换券商股，这个股残废了。大家再见。,股东,威远生化,0
2034,大盘涨，它却像狗熊一样爬不起来,大盘涨，它却像狗熊一样爬不起来,股东,北方创业,2
2035,"本周,这是什么节奏. 要逆天下跌了?","本周,这是什么节奏. 要逆天下跌了?",None,大亚科技,0
2036,都说药玻是慢牛。我看是属蜗牛属性的龙虾。且慢且倒退,都说药玻是慢牛。我看是属蜗牛属性的龙虾。且慢且倒退,None,山东药玻,0
2037,次新股登云股份拉开次新股炒作行情，金莱特等新股可低吸。,次新股登云股份拉开次新股炒作行情，金莱特等新股可低吸。,股东,登云股份,1
2038,没银行的赶快配置一点 以后银行涨不起  中国股市也完蛋  我剁手,以后是主板天下  银行为王,股东,山东药玻,0
2039,干吗老压14.06这里，脑子有病是不,干吗老压14.06这里，脑子有病是不,None,九州通,2
2040,股民的好日子到了 持股等待  别急  尽量少操作 药玻停牌前继续折磨人  等待,大盘已经慢慢升起 抛弃创业板 今后银行为王,股东,山东药玻,0
2041,幸好老子7.05走了 你们慢慢玩,幸好老子7.05走了 你们慢慢玩,股东,升华拜克,0
2042,上证指数这波怎么看都有个大行情。看华泽这波能有多高。,上证指数这波怎么看都有个大行情。看华泽这波能有多高。,股东,华泽钴镍,1
2043,主力打压吃货，后面继续发力18元以上,主力打压吃货，后面继续发力18元以上,None,升华拜克,1
2044,看下午如何跳水。。,横盘的目的就是出货。。,None,华泽钴镍,0
2045,快入马上大涨,快入马上大涨,None,精诚铜业,1
2046,今天第九个涨停属于华泽的。,今天第九个涨停属于华泽的。,股东,华泽钴镍,1
2047,7.25抛的庄，你抛多少爷爷我全部收，爷爷现在就和你打游击，快抛傻逼。,7.25抛的庄，你抛多少爷爷我全部收，爷爷现在就和你打游击，快抛傻逼。,股东,七喜控股,0
2048,明显诱名,明显诱名,股东,华泽钴镍,2
2049,这是诱多,这是诱多,None,红阳能源,1
2050,刘汉堂兄所控制上市公司董事长疑“失联”原标题：刘汉堂兄所控制上市公司董事长疑“失联”两董秘说法不一与刘汉渊源颇深的四川宏达公司，再度陷入传闻中。数位市场人士告诉南方周末记者，四川宏达（集团）有限公司（下称宏达集团）董事局副主席、四川宏达股份有限公司（600331.SH，下称宏达股份）董事长杨骞，近日“失去联系”，疑被有关部门调查。7月25日，记者多次拨打杨骞的两个手机，未能接通。与此同时，对于南方周末记者的问询，宏达股份董事会秘书罗晓东称，杨骞现在非洲出差，考察项目，具体归期不详；宏达集团副总裁、董事局秘书刘德山则表示，杨骞因为刚刚做过心脏手术，目前在家休养。两人说法之不一，令人愕然。杨骞其人生于1955年的杨骞，1974年参加工作，原为政府官员。历任四川省德阳市所辖什邡市委校教研科副科长，什邡市委宣传部理论教员，什邡市政府办公室副主任，什邡市经济体制改革办公室副主任、主任，什邡市对外经济贸易合作委员会主任，海南省经贸厅副处长、处长，德阳市对外经济贸易合作委员会任副主任等职务。1998年至2002年，杨骞进入四川金路集团股份有限公司（00510.SZ，下称金路集团）工作，先后担任总经理、常务副总裁、董事等职务。2002年底2003年年初，刘汉所控制的汉龙实业发展有限公司，成为金路集团第一大股东。刘汉所控制的另外一家公司——广汉市平原实业发展有限公司，亦是当时的宏达股份第二大股东；刘汉也兼任了当时宏达股份的副董事长职务。该时，宏达股份的董事长及实际控制人，为刘汉的堂兄刘沧龙。杨骞，则在2002年3月，“跳槽”至宏达股份任副总经理；翌年4月，担任董事；2004年4月，担任总经理。2010年4月26日，杨骞接替刘沧龙，任董事长，兼法定代表人，迄至今日。不过该公司的实际控制人，至今仍然为刘沧龙。杨骞亦从2008年开始，连续两届，担任四川省政协委员。宏达陷入刘汉案丑闻2013年3月，刘汉被警方立案调查。随后，与之关系密切的宏达集团、宏达股份也屡屡陷入传闻中。南方周末记者获知，至少有一宗指控，涉及到宏达集团。这就是2013年11月，湖北省咸宁市公安局，就刘汉案，向咸宁市检察院提交的起诉意见书。起诉意见书显示：宏达集团，与中国五矿集团公司控股子公司五矿有色金属股份有限公司，以及刘汉掌控的四川汉龙（集团）有限公司，三者之间，在2008年7月10日至2013年6月25日近五年的时间里，涉嫌通过签订虚假贸易合同的方式，虚开增值税专用发票22101份，价税总计331.90亿元，税额48.22亿元。金额之大，令人瞠目。但同样令人诧异万分的是，如此数额巨大且证据较为明显的虚开增值税发票案，似乎没有得到进一步的查处。2014年5月23日，因犯组织、领导黑社会性质组织罪、故意杀人罪等，刘汉一审被湖北省咸宁市中级人民法院判处死刑。7月19日，该案二审庭审结束，湖北省高级人民法院宣布将择期宣判。不过至7月26日，尚未宣判。两董秘说法不一7月22日以来，包括银行界在内、与宏达集团和宏达股份业务往来较为密切的市场人士告诉南方周末记者，杨骞已失去联系多日，他们通过各种途径向宏达集团及宏达股份了解，得到的回复要么模糊，要么完全不同。甚而，关于杨骞被有关部门调查的传闻，也流传颇广。7月25日至7月26日，记者多次拨打杨骞的两个手机，一个设置为来电提醒，一个关机，均未能接通。对于南方周末记者的问询，宏达股份董事会秘书罗晓东，与宏达集团副总裁、董事局秘书刘德山，均承认近期关于杨骞的传闻确实较多，公司也接到不少人的问询；但对于杨骞目前的情况，两人给出了完全不同的答复。罗晓东称，杨骞现在非洲出差，考察项目，具体归期不详。刘德山则表示，杨骞因为身体不好，在北京301医院（解放军总医院）接受心脏手术，目前正在家中休养。因担心外界干扰，故没有与外界较多联系。至于杨骞的休养地点，是在北京还是成都，刘德山回答，“应该在北京”。7月25日，宏达股份收报5.65元，大涨4.24%，换手率3.23%。,刘汉堂兄所控制上市公司董事长疑“失联”,None,宏达股份,0
2051,董事长电话不通，是否属实？凤凰网,董事长电话不通，是否属实？,None,宏达股份,2
2052,大家放心买入,第一大铅锌矿，超级便宜上60元,股东,宏达股份,1
2053,7.26追了进去，不知是福是祸,7.26追了进去，不知是福是祸,股东,西藏天路,2
2054,大胆进入,厦坞36一点问题都没有，本周或上40,None,厦门钨业,1
2055,估计明天有可能回调哦！,真的很给力哦,None,厦门钨业,0
2056,继续给 戏耍中珠呆庄 这厮扔,等一会腾出手来,None,中珠控股,0
2057,从短线指标分析。11点以后要发力一波,感觉要起来,None,中珠控股,1
2058,两点以后拉涨停,两点以后拉涨停,None,中珠控股,1
2059,,大盘 突破 2177 前高 600568破10哈 哈 哈 漂亮,股东,中珠控股,2
2060,/,600568主力怎么不挂个大托单啊 哈哈 ///,股东,中珠控股,2
2061,唯一的希望了,希望600851拉涨停，带一下垃圾中珠,None,中珠控股,1
2062,下午两点拉七个点以上,下午两点拉七个点以上,None,中珠控股,1
2063,-----跌。不太可能。不管如何一条线都能支撑10.65这个价-----涨。还需要盘整二个小时，120分钟K线的20线需要触底反弹。-----有人认为---久盘必跌。这种可能性极低。,还要盘整二小时,None,中珠控股,1
2064,我坚信会回到10.00元的等再等等,我坚信会回到10.00元的等再等等,股东,中珠控股,1
2065,砸死葛大蛋，这畜生 不值得同情,狗庄为了出货，不择手段了，砸死葛大蛋,股东,中珠控股,0
2066,此股无庄。,指数个股如此凶猛，7000万流通盘却如此,None,柘中建设,2
2067,操盘手改换思维了,有一句话叫，你方唱罢我登场，顺势而为方为上策,股东,恒邦股份,2
2068,八百年,今天量能要2000亿么！牛比了,None,恒邦股份,2
2069,大家要有心理准备,韶钢又将被ST,None,韶钢松山,0
2070,做空的往下砸，兔子的尾巴长不了,记住，恒邦要不不启动，启动可以让你吃三年,股东,恒邦股份,0
2071,亏损王是当定了,下跌是铁定的，至于跌到多少不好说,None,韶钢松山,0
2072,资源股票的是大底啊,各位现在技术指标已经没有任何意义！别在跑了！资源股票的是大底啊！,None,恒邦股份,0
2073,预祝今天董事股东大会关于定增与智慧城项目全票通过，看好的生友们一起加油,预祝今天董事股东大会关于定增与智慧城项目全票通过，看好的生友们一起加油[胜利],None,北生药业,1
2074,妈蛋,有色煤炭都在涨，黄金不值钱么，我操！赌你了！,None,恒邦股份,1
2075,大盘现在是找死的节奏。大盘指数股狂拉，不知要掩盖什么？,大盘现在是找死的节奏。大盘指数股狂拉，不知要掩盖什么？,股东,中粮屯河,0
2076,这才是真正有价值的技术贴！支持！,庄托喊大家把他妈那逼捂好！他好偷偷的卖！大股东好偷偷地减持！,股东,恒邦股份,0
2077,上周跌停时换仓地产的是头脑灵活的聪明人，到现在会有20%的收益。,上周跌停时换仓地产的是头脑灵活的聪明人，到现在会有20%的收益。,股东,中粮屯河,1
2078,操盘手不会是个小孩吧,看你还装，山金和中金拉升，你还敢睡,股东,恒邦股份,2
2079,看你上当吗,中粮屯河一一一一z站不住6元一一一一一套人行情,None,中粮屯河,0
2080,现在大盘猛涨，小庄们守不住了。赶紧往下跌.,小庄看你痛苦的样子，往下狂跌才有机会.,None,中粮屯河,0
2081,地产还是龙头，管它概念真假，钱往上堆就是龙头,地产还是龙头，管它概念真假，钱往上堆就是龙头,股东,中粮屯河,1
2082,"天天做T+0,天天有收益,真的好","天天做T+0,天天有收益,真的好[大笑]",None,中粮屯河,2
2083,我看好你噢  粮食安全  月月讲  年年讲  中粮威武   南疆  像东北一样的天下粮仓  稳固后方利器,中粮  看好你噢,None,中粮屯河,1
2084,000031中粮地产  000151中成股份   002066瑞泰科技   上次上涨幅度过大且过快，上方聚集了大量的套牢盘，每次上冲的阻力非常大，而中粮屯河则不同，每次上涨都是稳步上行，不温不火。上面抛压小得多，只有中粮屯河真正领涨其他股才能逐步解放套牢盘，开启新的上涨空间。中粮集团试点明确的是中粮屯河，而非搞地产的中粮地产。,只有中粮屯河领涨才能拯救央企改革股,股东,中粮屯河,1
2085,别拉了，时间换空间吧。不然以后给人的印象就是一拉就跑。看你怎么出货。,别拉了，时间换空间吧。不然以后给人的印象就是一拉就跑。看你怎么出货。,None,中粮屯河,0
2086,,哪个王八蛋狂抛股票啊？为啥？,None,中粮屯河,1
2087,又yangwei了,又yangwei了,股东,中粮屯河,2
2088,价值成长、低调成长。,未来的科技蓝筹股,股东,科大讯飞,1
2089,又有不少人，26元以下买入的机会不是很多了，讯飞的时间节点,谁在贪婪的等待犹豫中失去机会,股东,科大讯飞,1
2090,只求不要落后大盘。,只求不要落后大盘。,None,长安汽车,1
2091,把机会错过了可惜！,主板大涨，不要在这破股上浪费时间了,股东,科大讯飞,0
2092,长安别追高，观望，暂不宜介入！,长安别追高，观望，暂不宜介入！,股东,长安汽车,0
2093,庄家也不是傻子，凭什么给你们小散抬骄子，短期内涨不上去，除非你们小散走干净。,看好华智的散户太多了，涨不了,股东,华智控股,0
2094,研报日期：2014-07-27大股东结束因自身财务压力导致的减持行为公司公告称，6 月10 日~7 月24 日期间，大股东中国长安以集合竞价的方式减持0.43 亿股，减持均价12.5 元，并承诺未来12 个月内不再减持。由于兵装集团前几年不理性的扩张，导致自身债务压力巨大，而长安汽车作为旗下最优质的资产，因自身发展需要导致分红较少。因此，兵装集团只能在债务融资（今年6 月又发行了19 亿元5 年期中期票据）的同时，依靠通过中国长安出售上市公司股权的方式解决自身债务问题。长安福特明后两年高增长确定，市场不应忧虑短期同比增速放缓。有市场观点认为，长安福特未来半年的销量、盈利同比增速数据将显着放缓，将带来股价的调整，至少进攻性不足，并以去年10 月份某公司的股价拐点做为案例分析。我们认为，这种观点存在两方面值得商榷的问题：估值和确定性。当在相对估值和绝对估值均处于合理范围，且未来成长性高度确定的情况下，不到半年的高增速“真空期”有何不能接受呢？投资一条重要的准则，需要在信息不充分的情况下做出大概率正确的逻辑判断，并付诸操作，对于投资长安汽车而言，何况信息已经足够充分。因此，我们认为市场不应忧虑长安福特短期同比增速放缓（我们不再赘述长安福特未来产能、产品投放计划）。大自主盈利拐点可期，时间点只是季度时间尺度的问题。狭义乘用车产品需求的重要特征是消费者口味差异大且多变，这要求厂家持续保持研发强度开发新产品，而长安汽车自主品牌经过多年的研发投入，目前已经进入收获期，随着CS75 的放量，预计其大自主业务盈利拐点已只是季度时间尺度的问题。同时，根据未来公司的新产品规划以及现有产能判断，我们预计公司将很快启动新一轮自主扩张战略。盈利预测与投资策略：估值尚未充分反映成长性维持盈利预测：预计14~15 年EPS 分别为1.76 元、2.51 元，对应PE 7.5 倍、5.3 倍。与上汽（14 年7.2 倍）等相比，公司当前估值水平尚未充分反映其高成长性，以及未来可能的国企改革等一系列对股价的利好因素。我们看好公司未来半年内突破千亿市值的前景（至少60%涨幅），维持“推荐”评级。风险提示：宏观经济下滑超预期；新产品市场表现不达预期。[国信证券股份有限公司][点击查看PDF原文]提示：本文属于研究报告栏目，仅为机构或分析人士对一只股票的个人观点和看法，并非正式的新闻报道，本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。,未来更精彩查看PDF原文,研报,长安汽车,2
2095,看涨得多，肯定还有一深跌！,看涨得多，肯定还有一深跌！,股东,华智控股,0
2096,哈哈哈哈,国元证券，我来了哈,None,国元证券,1
2097,先换其他股，破8再回来接，破股浪费时间,先换其他股，破8再回来接，破股浪费时间,股东,华智控股,0
2098,换股买入该股,换股买入该股,None,国元证券,1
2099,无语,无语,None,华智控股,2
2100,缩量上涨，必死无疑，跑了,缩量上涨，必死无疑，跑了,None,东睦股份,0
2101,"股吧常客就那么几只鸡在叫春:整天叫喳喳,也不知道叫到春没??",股吧常客就那么几只鸡在叫春,None,华智控股,2
2102,对不起，今天又叫大家失望了。,对不起，今天又叫大家失望了。,None,亿阳信通,2
2103,动作要快,兄弟们：动手。,None,银鸽投资,1
2104,不会是见光死吧,见光死,股东,健康元,0
2105,因为老王八蜗居在巢穴中几十年了，憋臭味一时难以难以消除，新人不愿意进来，何时乌龟王八彻底滚蛋了，憋腥味撒没有了，百灵鸟才会飞来驻巢产蛋。,国栋建设老巢正在进行着艰难的腾龙换鸟。,None,国栋建设,0
2106,白白浪费了这么好的大盘。,这傻X主力不懂顺势而为吗？,None,中新药业,0
2107,"研报日期：2014-07-25事件描述安琪酵母(600298.SH)今日公告2014 半年报，主要内容如下：2014 上半年公司实现营业收入17.4 亿元，同比增长24.36%，净利润0.86 亿元，同比下降11.47%；净利润率4.96%，同比下降2.01%。EPS 为0.26 元。Q2 实现营收9.42 亿元，同比增长27.06%，净利润0.5 亿元，同比增长7.07%；净利润率5.32%，同比下降0.99%，环比上升0.78%。EPS 为0.15 元。事件评论连续四个季度收入维持20%以上增长，酵母主业恢复态势强劲：公司Q2收入同比增长27.1%，连续四个季度维持20%以上的高增速。上半年内销增速25.26%，外销增速22.53%。我们估计酵母主业上半年收入增速在20%左右，酵母抽提物则保持接近40%的增长。高价库存去化、产能利用率提升以及人民币汇率贬值使得H1 毛利率环比去年下半年有所改善：公司上半年毛利率30.75%%，同比下降0.98%但环比提升3.5%，其中内销毛利率环比改善2%而外销毛利率环比提高7%。我们认为伴随继续消化去年高价产成品库存，产能利用率的继续提高，人民币汇率继续下降，毛利率还有进一步提升的空间。销售费用率下降0.8%，三费率整体持平：上半年销售费用率同比下降0.65%，其中Q2 下降0.8%。销售费用率下降主要来自于公司战略重心的调整以及营销策略的改变，公司回归酵母主业之后，花费在食品原料和保健品等方面的广告投入及人工成本将会得到精简。我们认为公司是未来三年需要积极关注的弹性品种，中报更加明确地对于底部拐点进行了确认，潜在的弹性来自于四个方面：（1）2013 年公司净利润率仅为5.84%，较2009 年的高点17.75%还有很大的提升空间；（2）安琪酵母份额的攫取彰显其竞争力的恢复，我们关心公司如何通过副品牌策略持续扩充国内市场；（3）埃及工厂的成功投产和快速满产为公司“GIC2.0”注入更多可能性；（4）本质上YE 这个产品从属性上看具备向消费品延伸的基因，或许在酵母主业完成恢复性增长之后，YE 的重要性以及向下游延伸的可能性将逐步凸显。公司未来几个季度或将迎来收入与净利润率的双重提升，我们预计2014~2016 年EPS 分别为0.50 元,0.70 元和0.91 元，维持“推荐”！[长江证券股份有限公司][点击查看PDF原文]提示：本文属于研究报告栏目，仅为机构或分析人士对一只股票的个人观点和看法，并非正式的新闻报道，本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。",利润增速超预期，印证底部拐点逻辑查看PDF原文,研报,安琪酵母,2
2108,娘西皮的，太嚜迹了！,换股！换股！,股东,宏图高科,0
2109,等着跌,双头+吊颈线,None,千方科技,0
2110,我换银行股了,我换银行股了,None,美罗药业,0
2111,主力的....没有卵....跌跌不止....,股市猛涨还在跌,None,龙星化工,2
2112,拭目以待,逢低买进，耐心持有，必有厚报！,None,天成控股,1
2113,从盘面上看，庄家没有买入的意愿，总是托盘，卖盘倒是挺厉害，是谁在出货呢？,是谁在拼命出货呢？,股东,澳洋科技,2
2114,经二三个交易日，就迎来了月明了。,西藏珠峰好风景，待来云开连涨停。,None,西藏珠峰,1
2115,快换股吧，大盘这么涨都不动，足以证明垃圾了,快换股吧，大盘这么涨都不动，足以证明垃圾了,None,天广消防,0
2116,,箭在弦上  不得不发,股东,*ST新业,1
2117,周一收阳线，速加仓！机会别错过呀！,慢牛,None,中电环保,1
2118,上证指数涨35点。,上证指数涨35点。,股东,*ST新业,2
2119,这几天的走势已经趋弱   回调还没到位   走了守住利润,这几天的走势已经趋弱   回调还没到位   走了守住利润,None,北方创业,0
2120,850手走了，赚了5个点，垃圾庄，太慢了！,850手走了，赚了5个点，垃圾庄，太慢了！,None,贵研铂业,0
2121,就,现在出来的都是带血的啊！别在跑了！,None,恒邦股份,1
2122,晕,总算以量取胜，兑现利润，哈哈哈,,铁龙物流,1
2123,等龙头00063顺发恒业飚升时，什么正泰，华峰，健康元才有戏,等龙头000631飚升时，什么正泰，华峰，健康元才有戏,None,健康元,1
2124,腐败,这老妖又开始打压了,股东,宝硕股份,0
2125,尼隔壁，大盘都跑不赢,尼隔壁，大盘都跑不赢,None,联美控股,2
2126,看看2000585是怎么发射的,国栋建设即将成为川股战神,股东,国栋建设,1
2127,股价在高位 盘口出现的大托单 都是机构假托单 骗散户 必然被打掉 平高电气从上周五开始 只有更低 没有最低,股价在高位 出现的大托单 都是虚假托单 必然被打掉,None,平高电气,0
2128,长期持有！！！,牛市赚钱秘诀，买入南高，长期持有！！！,None,南京高科,1
2129,继续拽,谁啊 这么牛B 往外拽,None,三元股份,0
2130,南京仙林房价率先回升。估值严重低估,高科持有大量银行证券有色上市公司股权,None,南京高科,1
2131,大盘指数连创阶段新高，沪指今日强于深指，强烈的国家信号，二八现象出现，指数涨，小盘跌，指数跌，小盘暴跌即将来临，建议大家适可而止，不要盲目追高，等待时机。,紧急预警,None,江山股份,0
2132,等你确定了关门了,大智慧信息地雷：*ST商城出售子公司股权事项尚存不确定性,None,*ST商城,2
2133,该涨的不涨！,天啊现在大盘就800亿了中国股市又发疯了,None,宇通客车,2
2134,下午要砸盘,下午要砸盘,股东,*ST商城,0
2135,2014将发生巨亏损，金杯电工受国际铜铝价格大幅反弹影响。。产品价格未能如期上涨，但铜铝原材料大幅上涨已经在二季度末时就体现。。。。,2014将发生巨亏损，受国际铜铝价格大幅反弹影响,None,金杯电工,2
2136,...,洗盘已经完成 筹码蓄积完毕庄家强力出击直指15元,None,动力源,1
2137,也不睁开你的狗眼看看看,在这大叫涨停的，都是大婊子人物，有色，地产都涨到那是去了,None,凯撒股份,0
2138,嘿嘿,没有动力源充电桩上不去呀,股东,动力源,1
2139,请问公司业绩是不是造假，那么多基金集中调研干什么去了。,请问公司业绩是不是造假，那么多基金集中调研干什么去了。,None,蒙草抗旱,0
2140,万向钱潮与东方电子签定战略合作伙伴关系，共同开发电动汽车领域的配套设施。,充电桩新龙,None,动力源,2
2141,心态,无量待涨等待出行,None,友好集团,2
2142,好，带起节奏上12。,好，带起节奏上12。,股东,动力源,1
2143,继续持仓关注中。,大盘上演指数行情，方兴科技借机震荡洗盘。,None,方兴科技,2
2144,十年如一坚持投资原则！,十年如一坚持投资原则！,股东,动力源,2
2145,不破而不立，路遥知马力！,不破而不立，路遥知马力！,None,迪马股份,1
2146,静等创新高。22.5指日可待,静等创新高,股东,中青旅,1
2147,祝留下好运,8出了,None,天龙集团,0
2148,&#183;,目标2400点，环保蓝筹后市涨停首选,股东,洪城水业,2
2149,主力出货坚决。,主力出货坚决。,股东,普洛药业,2
2150,没有最低 只有更低 你信不？双头成立,没有最低 只有更低 你信不？,None,平高电气,0
2151,..,顺势而为，抛出！主力走了，咱们在这儿干什么？,None,国旅联合,0
2152,卖出不涨的股票，买入有上涨趋势的股票,5。9元卖出600986科达股份。11.2元买入000758中色建设,None,天通股份,1
2153,机构打压吃货，后面继续发力，18元以上,机构打压吃货，后面继续发力，18元以上,None,升华拜克,1
2154,等着吧,拿好了，总会补涨的,股东,天通股份,1
2155,,哈哈/继续编故事、权激励的故事已经过时了,None,日上集团,2
2156,里面跳。,爆涨过了。现在进往火坑,股东,S佳通,0
2157,今天煤飞色舞，大盘天量，要走,今天煤飞色舞，大盘天量，要走,None,北方创业,0
2158,开盘就卖了,开盘就卖了,股东,哈高科,0
2159,等着,蠢庄！你几万手买单的钱。什么时候出手了！,None,哈高科,2
2160,今天本以为借利好能涨点，但却遇到大象起舞，没希望了！,惨了,None,延长化建,0
2161,大盘到了年线位置，最多再冲一下，马上要变盘了！,快跑！,None,兰州黄河,0
2162,看着大盘真欣慰   看着三元哎,看着大盘真欣慰   看着三元哎[不赞],None,三元股份,2
2163,002343抢禾欣股份去,002343抢禾欣股份去,股东,禾欣股份,1
2164,053是银行？还是稀土？借壳！？,053是银行？还是稀土？借壳！？,None,中江地产,2
2165,耐心等待,是时候放量上功了，启动,None,友好集团,1
2166,一看就没前途的股票,完蛋了。估计不行了，割肉离开！垃圾股,None,紫江企业,0
2167,精诚铜业今天会涨到9.8吗？！,精诚铜业今天会涨到9.8吗？！,None,精诚铜业,1
2168,这么多压盘？庄家太SB,这么多压盘？庄家太SB,股东,澄星股份,2
2169,拜克都7元啦，钱江真操蛋，垃圾股怎么都是垃圾,大家怎么评价它,None,钱江生化,2
2170,大盘暴涨都想跌,等大盘跌这垃圾会？,股东,海泰发展,0
2171,主力吃屎，不用挣钱！哈哈！,7月14日主力作盘对倒10万多手，做个线，套的舒服吧？,None,通润装备,2
2172,海泰无语,受不了，交行都能涨停,股东,海泰发展,2
2173,费物，周五卖了就拉。,费物，周五卖了就拉。,None,华东重机,0
2174,上周出完   后悔啊,上周出完   后悔啊[好逊],None,凌云B股,1
2175,十年如一坚持投资原则！,十年如一坚持投资原则！,股东,上实发展,0
2176,牛逼,"dp大盘涨百分之3你能跌百分之0,6",股东,圣莱达,2
2177,这么一波狼c反弹庄家能够做到汤然不动实属厉害这要经历多少的忍耐啊,庄家厉害忍得住,None,徐家汇,2
2178,人气有点少，月尾公布数据，股东人数又感少。,人气有点少，月尾公布数据，股东人数又感少。,None,上风高科,2
2179,百大必有一波,百大我又来了,股东,百大集团,1
2180,儿子！,[大笑][大笑][大笑]儿子！,股东,当代东方,2
2181,今天又去了几家机构调研华英农业，这是什么情况,据传今天又去了几家机构调研华英农业,None,华英农业,2
2182,龙星害人之星，今天能不能拉起来,龙星害人之星，今天能不能拉起来,None,龙星化工,1
2183,20000亿立方米！页岩气!!,600157！主力实力强大！,None,神州信息,1
2184,何必单恋一支花。好股票有的是！,坚持不住就走吧,股东,健康元,0
2185,静待精诚铜业破十！,静待精诚铜业破十！,None,精诚铜业,1
2186,郁闷中大盘正在大涨 我心好疼你们明白的,比不过大盘我都持有了3个月了啦,None,保税科技,2
2187,新华龙XC,趋势确认重新走好，主力开始拉升，坐等后市飙升,None,新华龙,1
2188,这种行情下打压是自讨苦吃,这种行情下打压是自讨苦吃,None,钱江生化,1
2189,我估计有三个吧？看看？,新华龙横盘已久，一旦涨停，将连续涨停,None,新华龙,1
2190,如题,20元见吧！,股东,维尔利,0
2191,这狗屎股天天都是跑路的。,这狗屎股天天都是跑路的。,None,通宝能源,2
2192,别忘了7月21日,别忘了7月21日,股东,宝莱特,2
2193,大好行情，这种害人害己的手段天会收了他全家,故意压盘砸盘的他全家归西,None,三力士,2
2194,传化是一只沉睡中的猛狮，总有它发狂的一天，我坚守,我坚守,None,传化股份,1
2195,持股,味精价格回升，所以均线均在脚下，不涨也难,股东,梅花生物,1
